date,opening_price,closing_price,min_price,max_price,average_price,units_traded,volume_1day,volume_7day,buy_price,sell_price,requestTime
1520527515206,848000,824000,815000,865000,840207.1013,44423.4725116482919011,44423.4725116482919011,237058.164695218590057407,824000,827000,1520527514
1520527521264,848000,828000,815000,865000,840203.2349,44419.4971116482919011,44419.4971116482919011,237058.164695218590057407,824000,828000,1520527520
1520527527336,848000,824000,815000,865000,840201.1175,44420.5378116482919011,44420.5378116482919011,237058.164695218590057407,824000,828000,1520527526
1520527533248,848000,823000,815000,865000,840195.0438,44417.4999623558391011,44417.4999623558391011,237058.164695218590057407,823000,827000,1520527532
1520527539643,847000,823000,815000,865000,840190.1876,44415.3295623558391011,44415.3295623558391011,237058.164695218590057407,823000,827000,1520527538
1520527546246,845000,823000,815000,865000,840187.2335,44409.2488623558391011,44409.2488623558391011,237058.164695218590057407,824000,827000,1520527544
1520527552323,845000,823000,815000,865000,840181.2593,44356.3024623558391011,44356.3024623558391011,237058.164695218590057407,824000,827000,1520527551
1520527558494,845000,823000,815000,865000,840180.5044,44313.1909623558391011,44313.1909623558391011,237058.164695218590057407,824000,827000,1520527557
1520527564732,843000,823000,815000,865000,840178.8191,44300.5889623558391011,44300.5889623558391011,237058.164695218590057407,824000,827000,1520527563
1520527570677,845000,823000,815000,865000,840173.6473,44309.3088623558391011,44309.3088623558391011,237058.164695218590057407,823000,827000,1520527569
1520527576605,845000,823000,815000,865000,840173.2691,44308.9524623558391011,44308.9524623558391011,237058.164695218590057407,824000,827000,1520527575
1520527582778,843000,824000,815000,865000,840171.4342,44319.7783623558391011,44319.7783623558391011,237058.164695218590057407,824000,827000,1520527581
1520527589062,843000,824000,815000,865000,840170.0902,44312.2926623558391011,44312.2926623558391011,237058.164695218590057407,824000,827000,1520527587
1520527595144,843000,824000,815000,865000,840168.7976,44304.3874623558391011,44304.3874623558391011,237058.164695218590057407,824000,827000,1520527594
1520527601057,843000,824000,815000,865000,840168.5036,44303.7415623558391011,44303.7415623558391011,237058.164695218590057407,824000,828000,1520527600
1520527607038,841000,824000,815000,865000,840166.6209,44294.7403623558391011,44294.7403623558391011,237058.164695218590057407,823000,824000,1520527606
1520527612935,840000,824000,815000,865000,840153.4628,44307.4509623558391011,44307.4509623558391011,237058.164695218590057407,824000,826000,1520527612
1520527618931,841000,824000,815000,865000,840136.9594,44276.8686623558391011,44276.8686623558391011,237058.164695218590057407,824000,826000,1520527618
1520527625592,840000,824000,815000,865000,840136.8578,44276.1100623558391011,44276.1100623558391011,237058.164695218590057407,824000,826000,1520527624
1520527631567,840000,822000,815000,865000,840135.5287,44274.3734623558391011,44274.3734623558391011,237058.164695218590057407,821000,825000,1520527630
1520527637467,840000,822000,815000,865000,840135.5140,44260.4220623558391011,44260.4220623558391011,237058.164695218590057407,821000,824000,1520527636
1520527643511,840000,824000,815000,865000,840132.8594,44248.9284623558391011,44248.9284623558391011,237058.164695218590057407,821000,824000,1520527642
1520527649393,840000,824000,815000,865000,840131.0889,44236.1991623558391011,44236.1991623558391011,237058.164695218590057407,821000,824000,1520527648
1520527655481,838000,824000,815000,865000,840130.8004,44232.7475623558391011,44232.7475623558391011,237058.164695218590057407,821000,824000,1520527654
1520527661661,841000.00000000,824000.00000000,815000.00000000,865000.00000000,840136.95940000,44276.86866236,44276.86866236,237571.40714514,821000,824000,1520527660
1520527667682,838000,821000,815000,865000,840130.3441,44201.2625623558391011,44201.2625623558391011,237058.164695218590057407,821000,824000,1520527666
1520527673903,835000,821000,815000,865000,840131.5489,44188.7008623558391011,44188.7008623558391011,237058.164695218590057407,821000,824000,1520527672
1520527679997,835000,821000,815000,865000,840134.1079,44175.0468623558391011,44175.0468623558391011,237058.164695218590057407,821000,824000,1520527679
1520527686004,837000,823000,815000,865000,840129.5392,44175.6501623558391011,44175.6501623558391011,237058.164695218590057407,823000,824000,1520527685
1520527692153,835000,824000,815000,865000,840127.5062,44174.0370623558391011,44174.0370623558391011,237058.164695218590057407,821000,824000,1520527691
1520527698020,835000,821000,815000,865000,840119.9575,44159.8569623558391011,44159.8569623558391011,237058.164695218590057407,821000,824000,1520527697
1520527704247,834000,821000,815000,865000,840123.1176,44136.6621623558391011,44136.6621623558391011,237058.164695218590057407,821000,824000,1520527703
1520527710464,834000,821000,815000,865000,840127.5051,44109.4184623558391011,44109.4184623558391011,237058.164695218590057407,821000,824000,1520527709
1520527716414,835000,824000,815000,865000,840128.6453,44068.5152982781692011,44068.5152982781692011,237058.164695218590057407,821000,824000,1520527715
1520527722433,835000,824000,815000,865000,840133.2517,44030.7949938576196211,44030.7949938576196211,237058.164695218590057407,821000,824000,1520527721
1520527728548,835000,824000,815000,865000,840137.9215,44022.4699938576196211,44022.4699938576196211,237058.164695218590057407,821000,825000,1520527727
1520527734413,836000,823000,815000,865000,840137.6665,44024.8736938576196211,44024.8736938576196211,237058.164695218590057407,821000,823000,1520527733
1520527740333,834000,823000,815000,865000,840138.1738,44010.1990938576196211,44010.1990938576196211,237058.164695218590057407,821000,823000,1520527739
1520527746209,832000,823000,815000,865000,840137.4891,44005.9526938576196211,44005.9526938576196211,237058.164695218590057407,821000,823000,1520527745
1520527752475,837000,821000,815000,865000,840136.4536,44022.3766938576196211,44022.3766938576196211,237058.164695218590057407,821000,822000,1520527751
1520527758626,834000,822000,815000,865000,840133.2990,44015.2103938576196211,44015.2103938576196211,237058.164695218590057407,821000,822000,1520527757
1520527764525,834000,822000,815000,865000,840134.5233,44004.1099938576196211,44004.1099938576196211,237058.164695218590057407,821000,823000,1520527763
1520527770417,832000,823000,815000,865000,840134.4761,43994.1214938576196211,43994.1214938576196211,237058.164695218590057407,823000,825000,1520527769
1520527776297,831000,822000,815000,865000,840139.4842,43959.1506938576196211,43959.1506938576196211,237058.164695218590057407,820000,824000,1520527775
1520527782390,830000,820000,815000,865000,840124.5150,43994.8338938576196211,43994.8338938576196211,237058.164695218590057407,820000,823000,1520527781
1520527788415,830000,822000,815000,865000,840127.9807,44002.4494938576196211,44002.4494938576196211,237058.164695218590057407,820000,822000,1520527787
1520527794282,830000,823000,815000,865000,840131.7375,44001.0827938576196211,44001.0827938576196211,237058.164695218590057407,822000,823000,1520527793
1520527800639,830000,823000,815000,865000,840134.5491,43999.0827938576196211,43999.0827938576196211,237058.164695218590057407,822000,823000,1520527799
1520527806770,831000,822000,815000,865000,840129.9504,44021.1790407326196211,44021.1790407326196211,237662.896314273450277407,820000,822000,1520527805
1520527812640,831000,822000,815000,865000,840131.2002,44010.9234407326196211,44010.9234407326196211,237599.511443329703917407,820000,822000,1520527811
1520527818711,832000,822000,815000,865000,840134.3118,44000.2129407326196211,44000.2129407326196211,237599.511443329703917407,820000,822000,1520527817
